iter	Passed	Remaining
4793	17535	19042
4794	17538	19038
4795	17542	19034
4796	17546	19032
4797	17550	19028
4798	17554	19025
4799	17558	19021
4800	17562	19018
4801	17565	19014
4802	17569	19010
4803	17573	19007
4804	17577	19004
4805	17580	19000
4806	17584	18996
4807	17588	18993
4808	17592	18990
4809	17596	18986
4810	17600	18983
4811	17603	18979
4812	17607	18976
4813	17611	18972
4814	17615	18968
4815	17619	18965
4816	17623	18962
4817	17626	18958
4818	17631	18955
4819	17635	18952
4820	17639	18949
4821	17643	18946
4822	17647	18943
4823	17651	18939
4824	17655	18936
4825	17659	18932
4826	17663	18929
4827	17666	18925
4828	17670	18922
4829	17674	18918
4830	17678	18915
4831	17682	18912
4832	17687	18910
4833	17694	18909
4834	17698	18906
4835	17702	18902
4836	17706	18899
4837	17709	18895
4838	17713	18891
4839	17716	18887
4840	17719	18883
4841	17724	18880
4842	17727	18877
4843	17731	18873
4844	17734	18869
4845	17738	18865
4846	17741	18861
4847	17744	18857
4848	17748	18853
4849	17752	18850
4850	17755	18846
4851	17759	18842
4852	17762	18838
4853	17766	18835
4854	17769	18831
4855	17773	18827
4856	17776	18823
4857	17780	18819
4858	17783	18815
4859	17787	18811
4860	17790	18807
4861	17794	18804
4862	17797	18800
4863	17801	18796
4864	17804	18792
4865	17808	18789
4866	17812	18786
4867	17815	18782
4868	17819	18777
4869	17822	18773
4870	17826	18770
4871	17829	18765
4872	17832	18761
4873	17835	18757
4874	17838	18753
4875	17842	18749
4876	17845	18745
4877	17848	18741
4878	17852	18737
4879	17855	18733
4880	17858	18729
4881	17882	18747
4882	17886	18744
4883	17890	18740
4884	17894	18736
4885	17898	18733
4886	17901	18729
4887	17905	18725
4888	17908	18721
4889	17911	18717
4890	17915	18713
4891	17918	18709
4892	17921	18705
4893	17924	18700
4894	17928	18697
4895	17931	18693
4896	17934	18689
4897	17938	18685
4898	17941	18681
4899	17945	18677
4900	17948	18673
4901	17951	18669
4902	17954	18665
4903	17957	18660
4904	17960	18656
4905	17964	18652
4906	17967	18648
4907	17970	18644
4908	17974	18640
4909	17977	18636
4910	17980	18632
4911	17984	18628
4912	17987	18624
4913	17990	18620
4914	17993	18616
4915	17997	18612
4916	18000	18608
4917	18003	18604
4918	18006	18599
4919	18009	18595
4920	18013	18591
4921	18016	18587
4922	18019	18583
4923	18023	18579
4924	18026	18575
4925	18029	18570
4926	18032	18566
4927	18035	18562
4928	18038	18558
4929	18041	18553
4930	18044	18549
4931	18047	18545
4932	18050	18541
4933	18054	18537
4934	18057	18533
4935	18061	18529
4936	18064	18525
4937	18067	18521
4938	18070	18517
4939	18074	18513
4940	18076	18508
4941	18079	18504
4942	18083	18500
4943	18086	18495
4944	18089	18491
4945	18092	18487
4946	18094	18482
4947	18097	18478
4948	18101	18474
4949	18103	18469
4950	18106	18465
4951	18109	18460
4952	18112	18456
4953	18115	18452
4954	18118	18447
4955	18121	18443
4956	18124	18439
4957	18127	18434
4958	18130	18430
4959	18133	18425
4960	18136	18421
4961	18139	18417
4962	18142	18412
4963	18145	18408
4964	18147	18403
4965	18150	18399
4966	18153	18395
4967	18157	18390
4968	18160	18386
4969	18163	18382
4970	18165	18377
4971	18168	18373
4972	18171	18368
4973	18174	18364
4974	18177	18360
4975	18180	18355
4976	18183	18351
4977	18186	18346
4978	18189	18342
4979	18192	18338
4980	18195	18334
4981	18198	18330
4982	18201	18325
4983	18205	18321
4984	18208	18317
4985	18211	18314
4986	18215	18310
4987	18218	18305
4988	18222	18302
4989	18225	18298
4990	18229	18295
4991	18233	18291
4992	18237	18288
4993	18241	18285
4994	18244	18281
4995	18249	18278
4996	18252	18274
4997	18256	18271
4998	18260	18267
4999	18265	18265
5000	18268	18261
5001	18272	18258
5002	18276	18254
5003	18280	18250
5004	18284	18247
5005	18287	18244
5006	18291	18240
5007	18295	18237
5008	18299	18233
5009	18302	18229
5010	18306	18226
5011	18310	18222
5012	18314	18219
5013	18318	18215
5014	18323	18213
5015	18326	18209
5016	18330	18205
5017	18333	18202
5018	18337	18199
5019	18342	18195
5020	18346	18193
5021	18350	18189
5022	18354	18186
5023	18358	18183
5024	18362	18179
5025	18366	18176
5026	18369	18172
5027	18373	18169
5028	18377	18165
5029	18381	18162
5030	18386	18159
5031	18389	18155
5032	18393	18152
5033	18397	18148
5034	18400	18144
5035	18403	18140
5036	18406	18136
5037	18410	18132
5038	18413	18128
5039	18417	18124
5040	18420	18121
5041	18424	18117
5042	18427	18113
5043	18431	18109
5044	18434	18105
5045	18438	18102
5046	18441	18098
5047	18445	18094
5048	18449	18090
5049	18452	18087
5050	18456	18083
5051	18459	18079
5052	18462	18075
5053	18467	18072
5054	18470	18068
5055	18474	18065
5056	18478	18061
5057	18483	18059
5058	18487	18055
5059	18490	18052
5060	18495	18049
5061	18499	18046
5062	18504	18044
5063	18508	18040
5064	18513	18037
5065	18517	18034
5066	18521	18031
5067	18526	18029
5068	18530	18025
5069	18534	18023
5070	18538	18019
5071	18544	18017
5072	18550	18016
5073	18554	18013
5074	18559	18010
5075	18562	18006
5076	18567	18003
5077	18571	18001
5078	18576	17998
5079	18580	17994
5080	18584	17991
5081	18587	17988
5082	18592	17985
5083	18596	17981
5084	18600	17978
5085	18604	17975
5086	18608	17971
5087	18613	17969
5088	18617	17966
5089	18621	17963
5090	18625	17959
5091	18632	17959
5092	18636	17956
5093	18640	17952
5094	18644	17948
5095	18647	17945
5096	18650	17940
5097	18653	17936
5098	18656	17931
5099	18660	17928
5100	18663	17924
5101	18666	17920
5102	18669	17915
5103	18673	17912
5104	18676	17908
5105	18679	17903
5106	18682	17899
5107	18686	17896
5108	18690	17892
5109	18693	17888
5110	18696	17884
5111	18699	17880
5112	18702	17876
5113	18705	17871
5114	18709	17868
5115	18713	17864
5116	18717	17861
5117	18720	17857
5118	18723	17853
5119	18726	17848
5120	18729	17844
5121	18733	17841
5122	18736	17836
5123	18739	17832
5124	18742	17828
5125	18746	17824
5126	18749	17820
5127	18752	17816
5128	18755	17811
5129	18758	17807
5130	18761	17803
5131	18764	17799
5132	18767	17795
5133	18771	17791
5134	18774	17787
5135	18778	17783
5136	18781	17779
5137	18784	17775
5138	18788	17771
5139	18791	17767
5140	18794	17763
5141	18798	17759
5142	18801	17756
5143	18805	17752
5144	18808	17748
5145	18811	17744
5146	18815	17740
5147	18818	17736
5148	18821	17732
5149	18825	17728
5150	18828	17724
5151	18831	17720
5152	18834	17716
5153	18838	17712
5154	18841	17708
5155	18844	17704
5156	18848	17700
5157	18851	17696
5158	18855	17692
5159	18858	17688
5160	18861	17684
5161	18865	17681
5162	18868	17677
5163	18872	17673
5164	18875	17669
5165	18878	17665
5166	18882	17661
5167	18885	17657
5168	18888	17653
5169	18892	17649
5170	18895	17645
5171	18898	17641
5172	18901	17637
5173	18904	17633
5174	18908	17629
5175	18911	17625
5176	18915	17621
5177	18918	17617
5178	18921	17613
5179	18924	17609
5180	18927	17605
5181	18930	17600
5182	18934	17597
5183	18937	17593
5184	18940	17589
5185	18943	17585
5186	18947	17580
5187	18950	17577
5188	18953	17573
5189	18956	17569
5190	18960	17565
5191	18963	17561
5192	18967	17557
5193	18970	17553
5194	18973	17549
5195	18976	17545
5196	18980	17541
5197	18983	17536
5198	18986	17532
5199	18989	17528
5200	18992	17524
5201	18996	17520
5202	18999	17517
5203	19003	17513
5204	19006	17509
5205	19009	17505
5206	19012	17501
5207	19015	17496
5208	19019	17492
5209	19022	17489
5210	19025	17485
5211	19028	17480
5212	19032	17476
5213	19035	17473
5214	19038	17469
5215	19043	17466
5216	19046	17462
5217	19050	17459
5218	19054	17455
5219	19057	17451
5220	19060	17447
5221	19064	17443
5222	19068	17440
5223	19072	17436
5224	19075	17432
5225	19078	17428
5226	19082	17425
5227	19086	17421
5228	19090	17418
5229	19093	17414
5230	19097	17410
5231	19101	17407
5232	19104	17403
5233	19108	17399
5234	19112	17396
5235	19116	17392
5236	19119	17388
5237	19122	17385
5238	19126	17381
5239	19130	17377
5240	19133	17374
5241	19137	17370
5242	19140	17366
5243	19144	17363
5244	19148	17359
5245	19151	17355
5246	19155	17352
5247	19159	17348
5248	19162	17344
5249	19166	17341
5250	19170	17337
5251	19173	17333
5252	19177	17330
5253	19180	17326
5254	19184	17323
5255	19188	17319
5256	19191	17315
5257	19195	17311
5258	19198	17307
5259	19202	17304
5260	19206	17300
5261	19209	17296
5262	19213	17292
5263	19216	17288
5264	19219	17284
5265	19222	17280
5266	19226	17276
5267	19229	17272
5268	19232	17268
5269	19235	17264
5270	19238	17260
5271	19242	17256
5272	19245	17252
5273	19248	17248
5274	19251	17244
5275	19255	17240
5276	19258	17236
5277	19261	17232
5278	19264	17228
5279	19268	17224
5280	19271	17220
5281	19274	17216
5282	19277	17212
5283	19280	17208
5284	19283	17204
5285	19287	17200
5286	19290	17195
5287	19293	17191
5288	19296	17187
5289	19299	17183
5290	19302	17179
5291	19305	17175
5292	19308	17170
5293	19311	17166
5294	19315	17163
5295	19318	17159
5296	19322	17155
5297	19325	17151
5298	19328	17147
5299	19331	17143
5300	19335	17139
5301	19338	17135
5302	19340	17130
5303	19344	17127
5304	19347	17122
5305	19350	17118
5306	19353	17114
5307	19356	17110
5308	19360	17106
5309	19363	17102
5310	19366	17097
5311	19369	17094
5312	19373	17090
5313	19376	17086
5314	19379	17082
5315	19382	17077
5316	19385	17073
5317	19388	17069
5318	19391	17065
5319	19394	17061
5320	19397	17057
5321	19400	17052
5322	19403	17048
5323	19406	17044
5324	19409	17040
5325	19412	17036
5326	19415	17031
5327	19418	17027
5328	19421	17023
5329	19424	17018
5330	19427	17014
5331	19430	17010
5332	19433	17006
5333	19435	17001
5334	19438	16997
5335	19441	16993
5336	19444	16989
5337	19447	16984
5338	19450	16980
5339	19453	16976
5340	19456	16972
5341	19459	16967
5342	19462	16963
5343	19465	16959
5344	19468	16955
5345	19471	16950
5346	19474	16946
5347	19477	16942
5348	19480	16938
5349	19482	16933
5350	19485	16929
5351	19488	16925
5352	19491	16921
5353	19495	16917
5354	19498	16913
5355	19501	16908
5356	19504	16904
5357	19507	16900
5358	19510	16896
5359	19513	16892
5360	19516	16888
5361	19520	16884
5362	19524	16881
5363	19527	16877
5364	19530	16873
5365	19533	16869
5366	19537	16865
5367	19541	16861
5368	19544	16857
5369	19547	16853
5370	19550	16849
5371	19553	16845
5372	19556	16841
5373	19559	16837
5374	19563	16834
5375	19567	16830
5376	19570	16826
5377	19573	16822
5378	19576	16818
5379	19580	16814
5380	19583	16810
5381	19586	16805
5382	19589	16801
5383	19592	16797
5384	19595	16793
5385	19598	16789
5386	19601	16785
5387	19604	16781
5388	19608	16777
5389	19611	16773
5390	19614	16769
5391	19617	16765
5392	19620	16761
5393	19623	16757
5394	19627	16753
5395	19630	16748
5396	19633	16744
5397	19636	16740
5398	19639	16736
5399	19642	16732
5400	19645	16728
5401	19648	16724
5402	19651	16720
5403	19654	16715
5404	19657	16711
5405	19661	16707
5406	19664	16704
5407	19667	16700
5408	19670	16696
5409	19673	16691
5410	19677	16688
5411	19680	16684
5412	19683	16680
5413	19686	16676
5414	19689	16671
5415	19692	16667
5416	19696	16663
5417	19699	16659
5418	19702	16655
5419	19705	16651
5420	19709	16648
5421	19712	16644
5422	19716	16640
5423	19719	16636
5424	19722	16632
5425	19725	16628
5426	19728	16624
5427	19732	16620
5428	19735	16616
5429	19738	16612
5430	19741	16608
5431	19744	16604
5432	19748	16600
5433	19751	16596
5434	19754	16592
5435	19758	16588
5436	19761	16584
5437	19764	16580
5438	19767	16576
5439	19770	16572
5440	19774	16568
5441	19777	16564
5442	19780	16560
5443	19783	16556
5444	19786	16552
5445	19790	16548
5446	19793	16544
5447	19796	16540
5448	19799	16536
5449	19802	16532
5450	19805	16528
5451	19809	16524
5452	19812	16520
5453	19815	16516
5454	19818	16512
5455	19821	16508
5456	19824	16504
5457	19827	16500
5458	19831	16496
5459	19834	16492
5460	19837	16488
5461	19840	16484
5462	19843	16479
5463	19846	16475
5464	19849	16471
5465	19852	16467
5466	19855	16463
5467	19858	16458
5468	19861	16455
5469	19866	16452
5470	19870	16448
5471	19873	16445
5472	19877	16441
5473	19880	16437
5474	19883	16433
5475	19886	16429
5476	19890	16425
5477	19893	16421
5478	19896	16417
5479	19899	16413
5480	19902	16409
5481	19905	16405
5482	19908	16401
5483	19911	16397
5484	19914	16392
5485	19917	16388
5486	19921	16384
5487	19924	16381
5488	19928	16377
5489	19931	16373
5490	19934	16369
5491	19937	16365
5492	19940	16361
5493	19943	16357
5494	19946	16353
5495	19949	16349
5496	19952	16344
5497	19955	16340
5498	19958	16336
5499	19962	16332
5500	19965	16328
5501	19968	16324
5502	19971	16320
5503	19974	16316
5504	19977	16312
5505	19980	16308
5506	19983	16304
5507	19986	16300
5508	19990	16296
5509	19993	16292
5510	19996	16288
5511	19999	16284
5512	20002	16280
5513	20005	16275
5514	20008	16271
5515	20011	16267
5516	20014	16263
5517	20018	16260
5518	20021	16256
5519	20024	16251
5520	20027	16247
5521	20030	16243
5522	20035	16240
5523	20039	16237
5524	20042	16233
5525	20045	16229
5526	20048	16225
5527	20051	16220
5528	20054	16216
5529	20057	16212
5530	20060	16208
5531	20063	16204
5532	20066	16200
5533	20069	16196
5534	20072	16192
5535	20075	16188
5536	20079	16184
5537	20082	16180
5538	20085	16176
5539	20088	16172
5540	20091	16168
5541	20094	16164
5542	20097	16160
5543	20100	16155
5544	20103	16151
5545	20106	16147
5546	20109	16143
5547	20112	16139
5548	20115	16135
5549	20118	16131
5550	20121	16127
5551	20124	16122
5552	20127	16118
5553	20130	16114
5554	20133	16110
5555	20136	16106
5556	20139	16102
5557	20142	16098
5558	20145	16094
5559	20148	16089
5560	20151	16085
5561	20155	16082
5562	20158	16077
5563	20161	16073
5564	20164	16069
5565	20167	16065
5566	20170	16061
5567	20173	16057
5568	20176	16053
5569	20179	16049
5570	20182	16045
5571	20185	16041
5572	20188	16037
5573	20191	16032
5574	20194	16029
5575	20197	16025
5576	20200	16020
5577	20203	16016
5578	20206	16012
5579	20210	16009
5580	20214	16005
5581	20217	16001
5582	20220	15997
5583	20223	15993
5584	20226	15989
5585	20229	15985
5586	20233	15981
5587	20236	15977
5588	20239	15973
5589	20242	15969
5590	20245	15965
5591	20248	15961
5592	20251	15957
5593	20254	15952
5594	20257	15949
5595	20260	15945
5596	20264	15941
5597	20268	15937
5598	20271	15934
5599	20275	15930
5600	20278	15926
5601	20281	15922
5602	20285	15918
5603	20288	15914
5604	20291	15910
5605	20294	15906
5606	20296	15902
5607	20299	15898
5608	20302	15893
5609	20305	15889
5610	20308	15885
5611	20311	15881
5612	20315	15877
5613	20318	15873
5614	20321	15869
5615	20324	15865
5616	20327	15861
5617	20330	15857
5618	20333	15853
5619	20335	15848
5620	20338	15844
5621	20342	15840
5622	20345	15837
5623	20348	15832
5624	20351	15828
5625	20354	15824
5626	20357	15820
5627	20360	15816
5628	20363	15812
5629	20366	15808
5630	20370	15804
5631	20373	15800
5632	20376	15796
5633	20379	15792
5634	20382	15788
5635	20385	15784
5636	20388	15780
5637	20391	15776
5638	20394	15772
5639	20397	15768
5640	20400	15764
5641	20403	15760
5642	20406	15756
5643	20409	15752
5644	20412	15748
5645	20416	15744
5646	20419	15740
5647	20422	15736
5648	20425	15732
5649	20428	15728
5650	20431	15724
5651	20434	15720
5652	20438	15716
5653	20441	15712
5654	20444	15708
5655	20447	15704
5656	20450	15700
5657	20453	15696
5658	20456	15692
5659	20459	15688
5660	20463	15684
5661	20466	15680
5662	20470	15677
5663	20473	15673
5664	20476	15669
5665	20480	15665
5666	20483	15661
5667	20486	15658
5668	20490	15654
5669	20493	15650
5670	20496	15646
5671	20499	15642
5672	20503	15638
5673	20506	15635
5674	20510	15631
5675	20514	15628
5676	20517	15624
5677	20521	15620
5678	20524	15616
5679	20528	15613
5680	20532	15610
5681	20536	15606
5682	20539	15602
5683	20542	15598
5684	20545	15594
5685	20548	15590
5686	20552	15586
5687	20555	15582
5688	20558	15578
5689	20561	15574
5690	20565	15571
5691	20568	15567
5692	20572	15563
5693	20590	15570
5694	20598	15571
5695	20602	15567
5696	20606	15564
5697	20611	15561
5698	20616	15559
5699	20620	15556
5700	20626	15554
5701	20630	15550
5702	20636	15548
5703	20641	15546
5704	20645	15542
5705	20652	15541
5706	20655	15537
5707	20659	15534
5708	20664	15531
5709	20668	15528
5710	20672	15525
5711	20676	15521
5712	20680	15518
5713	20684	15515
5714	20688	15511
5715	20692	15508
5716	20695	15504
5717	20698	15500
5718	20703	15498
5719	20708	15495
5720	20713	15492
5721	20717	15489
5722	20722	15486
5723	20726	15482
5724	20729	15479
5725	20734	15476
5726	20738	15473
5727	20742	15469
5728	20745	15466
5729	20750	15463
5730	20766	15468
5731	20770	15465
5732	20774	15461
5733	20777	15458
5734	20781	15454
5735	20785	15451
5736	20789	15447
5737	20793	15444
5738	20798	15441
5739	20801	15438
5740	20805	15434
5741	20809	15431
5742	20814	15428
5743	20818	15425
5744	20821	15421
5745	20826	15418
5746	20829	15414
5747	20833	15411
5748	20837	15408
5749	20842	15404
5750	20845	15401
5751	20849	15397
5752	20853	15394
5753	20857	15391
5754	20861	15387
5755	20864	15383
5756	20868	15380
5757	20872	15377
5758	20875	15373
5759	20878	15369
5760	20882	15365
5761	20886	15361
5762	20889	15357
5763	20892	15353
5764	20895	15349
5765	20898	15345
5766	20901	15342
5767	20905	15338
5768	20908	15334
5769	20911	15330
5770	20914	15325
5771	20917	15321
5772	20920	15317
5773	20923	15313
5774	20926	15309
5775	20929	15305
5776	20932	15301
5777	20935	15297
5778	20937	15293
5779	20940	15288
5780	20943	15284
5781	20946	15280
5782	20949	15276
5783	20952	15272
5784	20955	15268
5785	20958	15264
5786	20961	15260
5787	20964	15256
5788	20967	15252
5789	20970	15248
5790	20974	15244
5791	20977	15240
5792	20981	15236
5793	20984	15233
5794	20987	15229
5795	20991	15225
5796	20994	15221
5797	20997	15217
5798	21000	15213
5799	21004	15209
5800	21007	15205
5801	21010	15201
5802	21013	15197
5803	21016	15193
5804	21019	15189
5805	21023	15186
5806	21028	15183
5807	21032	15180
5808	21036	15177
5809	21049	15180
5810	21058	15180
5811	21063	15178
5812	21068	15174
5813	21073	15172
5814	21077	15169
5815	21082	15166
5816	21088	15164
5817	21091	15160
5818	21097	15158
5819	21102	15155
5820	21105	15152
5821	21109	15148
5822	21112	15144
5823	21115	15140
5824	21118	15136
5825	21121	15132
5826	21125	15129
5827	21128	15125
5828	21132	15121
5829	21135	15117
5830	21138	15113
5831	21141	15109
5832	21145	15106
5833	21148	15102
5834	21152	15098
5835	21155	15094
5836	21158	15090
5837	21161	15086
5838	21164	15082
5839	21167	15078
5840	21171	15074
5841	21174	15070
5842	21177	15066
5843	21180	15062
5844	21183	15058
5845	21187	15055
5846	21190	15051
5847	21193	15047
5848	21196	15043
5849	21200	15039
5850	21204	15036
5851	21208	15032
5852	21211	15029
5853	21215	15025
5854	21218	15021
5855	21222	15018
5856	21226	15014
5857	21229	15010
5858	21233	15007
5859	21237	15003
5860	21240	14999
5861	21243	14996
5862	21247	14992
5863	21251	14988
5864	21256	14986
5865	21262	14984
5866	21266	14981
5867	21270	14977
5868	21274	14974
5869	21278	14971
5870	21283	14968
5871	21286	14964
5872	21290	14961
5873	21294	14957
5874	21297	14953
5875	21301	14949
5876	21304	14946
5877	21308	14942
5878	21311	14938
5879	21314	14934
5880	21318	14931
5881	21321	14927
5882	21325	14923
5883	21329	14920
5884	21332	14916
5885	21337	14914
5886	21342	14911
5887	21347	14908
5888	21352	14905
5889	21356	14902
5890	21359	14898
5891	21364	14895
5892	21370	14893
5893	21373	14889
5894	21387	14893
5895	21402	14897
5896	21406	14893
5897	21412	14892
5898	21416	14888
5899	21420	14885
5900	21423	14881
5901	21431	14880
5902	21436	14877
5903	21442	14875
5904	21446	14872
5905	21450	14869
5906	21454	14866
5907	21458	14862
5908	21461	14858
5909	21464	14854
5910	21468	14850
5911	21471	14847
5912	21475	14843
5913	21478	14839
5914	21481	14835
5915	21484	14831
5916	21488	14827
5917	21491	14823
5918	21494	14819
5919	21498	14816
5920	21501	14812
5921	21504	14808
5922	21507	14804
5923	21511	14800
5924	21514	14797
5925	21517	14793
5926	21521	14789
5927	21524	14785
5928	21528	14781
5929	21531	14777
5930	21534	14774
5931	21537	14770
5932	21542	14766
5933	21545	14763
5934	21549	14759
5935	21552	14755
5936	21556	14752
5937	21560	14748
5938	21564	14745
5939	21567	14741
5940	21570	14737
5941	21574	14733
5942	21577	14729
5943	21580	14726
5944	21584	14722
5945	21587	14718
5946	21591	14714
5947	21594	14710
5948	21597	14706
5949	21600	14703
5950	21604	14699
5951	21607	14695
5952	21610	14691
5953	21613	14687
5954	21617	14683
5955	21620	14680
5956	21623	14676
5957	21627	14672
5958	21630	14668
5959	21633	14664
5960	21636	14660
5961	21639	14656
5962	21643	14652
5963	21646	14648
5964	21649	14644
5965	21652	14640
5966	21655	14636
5967	21659	14633
5968	21662	14629
5969	21666	14625
5970	21669	14621
5971	21672	14617
5972	21675	14613
5973	21679	14610
5974	21682	14606
5975	21685	14602
5976	21689	14598
5977	21693	14595
5978	21696	14591
5979	21699	14587
5980	21702	14583
5981	21706	14579
5982	21710	14576
5983	21714	14572
5984	21717	14569
5985	21721	14565
5986	21724	14561
5987	21728	14558
5988	21732	14554
5989	21735	14551
5990	21739	14547
5991	21742	14543
5992	21745	14539
5993	21748	14535
5994	21752	14531
5995	21755	14527
5996	21758	14524
5997	21762	14520
5998	21765	14516
5999	21769	14512
6000	21772	14508
6001	21775	14504
6002	21778	14500
6003	21782	14497
6004	21786	14493
6005	21790	14490
6006	21793	14486
6007	21797	14483
6008	21800	14479
6009	21804	14475
6010	21807	14471
6011	21810	14468
6012	21814	14464
6013	21817	14460
6014	21820	14456
6015	21824	14452
6016	21827	14448
6017	21830	14444
6018	21833	14440
6019	21837	14437
6020	21840	14433
6021	21843	14429
6022	21846	14425
6023	21850	14421
6024	21853	14417
6025	21856	14413
6026	21859	14410
6027	21863	14406
6028	21866	14402
6029	21869	14398
6030	21872	14394
6031	21877	14391
6032	21880	14387
6033	21884	14384
6034	21888	14380
6035	21891	14376
6036	21895	14373
6037	21899	14369
6038	21903	14366
6039	21906	14362
6040	21909	14358
6041	21913	14355
6042	21917	14351
6043	21921	14348
6044	21924	14344
6045	21928	14340
6046	21931	14336
6047	21934	14333
6048	21938	14329
6049	21941	14325
6050	21945	14321
6051	21948	14317
6052	21951	14314
6053	21954	14310
6054	21958	14306
6055	21961	14302
6056	21964	14298
6057	21968	14294
6058	21973	14292
6059	21976	14288
6060	21979	14284
6061	21983	14280
6062	21986	14276
6063	21989	14273
6064	21992	14269
6065	21996	14265
6066	21999	14261
6067	22002	14257
6068	22005	14253
6069	22008	14249
6070	22011	14245
6071	22015	14241
6072	22018	14237
6073	22021	14233
6074	22024	14230
6075	22027	14226
6076	22031	14222
6077	22034	14218
6078	22037	14214
6079	22040	14210
6080	22044	14207
6081	22048	14203
6082	22052	14200
6083	22055	14196
6084	22059	14192
6085	22063	14189
6086	22067	14185
6087	22070	14182
6088	22074	14178
6089	22078	14175
6090	22081	14171
6091	22085	14167
6092	22088	14163
6093	22091	14159
6094	22095	14156
6095	22098	14152
6096	22101	14148
6097	22104	14144
6098	22107	14140
6099	22111	14136
6100	22114	14132
6101	22117	14128
6102	22120	14124
6103	22123	14121
6104	22127	14117
6105	22130	14113
6106	22133	14109
6107	22136	14105
6108	22140	14101
6109	22143	14097
6110	22146	14093
6111	22149	14090
6112	22153	14086
6113	22156	14082
6114	22159	14078
6115	22163	14074
6116	22166	14071
6117	22170	14067
6118	22173	14063
6119	22176	14059
6120	22179	14055
6121	22183	14051
6122	22186	14048
6123	22189	14044
6124	22192	14040
6125	22196	14036
6126	22199	14032
6127	22202	14028
6128	22205	14024
6129	22209	14021
6130	22212	14017
6131	22216	14013
6132	22219	14010
6133	22223	14006
6134	22226	14002
6135	22230	13999
6136	22233	13995
6137	22237	13991
6138	22241	13988
6139	22244	13984
6140	22248	13981
6141	22252	13977
6142	22255	13973
6143	22258	13969
6144	22261	13965
6145	22265	13961
6146	22268	13957
6147	22271	13954
6148	22274	13950
6149	22277	13946
6150	22281	13942
6151	22285	13939
6152	22288	13935
6153	22292	13931
6154	22295	13927
6155	22299	13924
6156	22302	13920
6157	22306	13917
6158	22310	13913
6159	22313	13909
6160	22317	13906
6161	22321	13902
6162	22325	13899
6163	22329	13895
6164	22332	13892
6165	22335	13888
6166	22338	13884
6167	22342	13880
6168	22345	13876
6169	22348	13872
6170	22351	13869
6171	22354	13864
6172	22358	13861
6173	22361	13857
6174	22364	13853
6175	22367	13849
6176	22371	13845
6177	22374	13842
6178	22378	13838
6179	22381	13834
6180	22384	13830
6181	22387	13826
6182	22391	13822
6183	22394	13819
6184	22398	13815
6185	22401	13812
6186	22405	13808
6187	22408	13804
6188	22411	13800
6189	22414	13796
6190	22418	13792
6191	22421	13788
6192	22424	13784
6193	22427	13780
6194	22431	13777
6195	22434	13773
6196	22436	13769
6197	22439	13765
6198	22442	13760
6199	22445	13756
6200	22448	13752
6201	22451	13748
6202	22454	13744
6203	22457	13740
6204	22460	13736
6205	22463	13732
6206	22466	13728
6207	22469	13724
6208	22472	13720
6209	22475	13716
6210	22477	13712
6211	22480	13708
6212	22483	13704
6213	22486	13700
6214	22489	13696
6215	22492	13692
6216	22495	13688
6217	22498	13684
6218	22501	13680
6219	22504	13676
6220	22507	13672
6221	22510	13668
6222	22513	13664
6223	22516	13660
6224	22519	13656
6225	22522	13652
6226	22526	13648
6227	22529	13644
6228	22532	13640
6229	22535	13636
6230	22538	13632
6231	22540	13628
6232	22544	13624
6233	22547	13621
6234	22551	13617
6235	22554	13613
6236	22557	13609
6237	22560	13605
6238	22564	13602
6239	22567	13598
6240	22570	13594
6241	22574	13590
6242	22578	13587
6243	22581	13583
6244	22584	13579
6245	22587	13575
6246	22590	13571
6247	22593	13567
6248	22596	13563
6249	22599	13559
6250	22602	13555
6251	22605	13551
6252	22609	13548
6253	22612	13544
6254	22614	13540
6255	22617	13536
6256	22620	13532
6257	22623	13528
6258	22626	13524
6259	22629	13520
6260	22632	13515
6261	22635	13511
6262	22638	13508
6263	22644	13505
6264	22647	13501
6265	22650	13497
6266	22653	13493
6267	22656	13490
6268	22660	13486
6269	22663	13482
6270	22666	13478
6271	22669	13474
6272	22672	13470
6273	22675	13466
6274	22678	13462
6275	22681	13458
6276	22685	13455
6277	22688	13451
6278	22691	13447
6279	22694	13443
6280	22698	13439
6281	22701	13435
6282	22704	13431
6283	22707	13428
6284	22711	13424
6285	22714	13420
6286	22718	13416
6287	22721	13413
6288	22725	13409
6289	22728	13405
6290	22731	13401
6291	22734	13397
6292	22737	13393
6293	22740	13390
6294	22743	13386
6295	22746	13382
6296	22749	13378
6297	22752	13374
6298	22756	13370
6299	22759	13366
6300	22762	13362
6301	22765	13358
6302	22768	13354
6303	22771	13350
6304	22773	13346
6305	22776	13342
6306	22779	13338
6307	22782	13334
6308	22786	13331
6309	22790	13327
6310	22794	13323
6311	22797	13320
6312	22801	13316
6313	22804	13312
6314	22807	13308
6315	22810	13305
6316	22814	13301
6317	22817	13297
6318	22820	13293
6319	22823	13289
6320	22826	13285
6321	22829	13281
6322	22833	13278
6323	22836	13274
6324	22839	13270
6325	22842	13266
6326	22845	13262
6327	22848	13258
6328	22851	13254
6329	22854	13250
6330	22857	13246
6331	22861	13243
6332	22864	13239
6333	22867	13235
6334	22870	13231
6335	22873	13227
6336	22876	13223
6337	22881	13220
6338	22884	13216
6339	22888	13212
6340	22892	13209
6341	22895	13206
6342	22899	13202
6343	22904	13199
6344	22907	13195
6345	22911	13192
6346	22914	13188
