iter	RMSE
4781	33.13851343
4782	33.13639589
4783	33.13402343
4784	33.13198314
4785	33.12892403
4786	33.12371658
4787	33.12066738
4788	33.11866249
4789	33.11432448
4790	33.11321012
4791	33.10911518
4792	33.10480554
4793	33.10255461
4794	33.09916383
4795	33.09601871
4796	33.09027019
4797	33.08811018
4798	33.08614992
4799	33.08155045
4800	33.07772197
4801	33.0753679
4802	33.07073208
4803	33.06686929
4804	33.06350298
4805	33.06149743
4806	33.05706644
4807	33.05325384
4808	33.04994445
4809	33.04748302
4810	33.04501441
4811	33.04497249
4812	33.04412072
4813	33.04041967
4814	33.03701575
4815	33.03535827
4816	33.03476163
4817	33.02975771
4818	33.0285473
4819	33.02389995
4820	33.02226742
4821	33.01991439
4822	33.01937391
4823	33.01718086
4824	33.01616514
4825	33.01323343
4826	33.00823774
4827	33.00627166
4828	33.00042045
4829	32.99847767
4830	32.99422711
4831	32.9913769
4832	32.98614548
4833	32.98355183
4834	32.98159344
4835	32.9764486
4836	32.97316312
4837	32.97021731
4838	32.96686322
4839	32.96071413
4840	32.95630666
4841	32.94936235
4842	32.94454994
4843	32.94223121
4844	32.9383848
4845	32.93567549
4846	32.93314974
4847	32.9287339
4848	32.92556393
4849	32.92300845
4850	32.91941319
4851	32.91361442
4852	32.91100274
4853	32.90929694
4854	32.90698334
4855	32.90323552
4856	32.89790929
4857	32.89635884
4858	32.89194865
4859	32.89008571
4860	32.88807103
4861	32.88611816
4862	32.88607466
4863	32.88324821
4864	32.87823809
4865	32.87294975
4866	32.87174144
4867	32.86642068
4868	32.86574174
4869	32.86240664
4870	32.85675968
4871	32.85342641
4872	32.85335652
4873	32.8501961
4874	32.84938067
4875	32.84641011
4876	32.83935874
4877	32.8374139
4878	32.83170053
4879	32.82758522
4880	32.82389551
4881	32.82008859
4882	32.81583451
4883	32.8130647
4884	32.80943183
4885	32.80704041
4886	32.80549397
4887	32.8018097
4888	32.79857246
4889	32.79370858
4890	32.79281416
4891	32.7915812
4892	32.79009671
4893	32.78844897
4894	32.78545113
4895	32.78325484
4896	32.78182349
4897	32.77677997
4898	32.77504325
4899	32.7710969
4900	32.7659142
4901	32.76438436
4902	32.76177169
4903	32.76171164
4904	32.75851715
4905	32.75572879
4906	32.75341983
4907	32.75069138
4908	32.74505252
4909	32.74230683
4910	32.73934664
4911	32.73563419
4912	32.73386836
4913	32.72994017
4914	32.72753827
4915	32.72361678
4916	32.71801512
4917	32.71533571
4918	32.71144875
4919	32.70842579
4920	32.70151073
4921	32.6990459
4922	32.694199
4923	32.69250608
4924	32.69059087
4925	32.68725941
4926	32.68365749
4927	32.68115653
4928	32.67954506
4929	32.67564643
4930	32.67264492
4931	32.67260796
4932	32.66834701
4933	32.6629747
4934	32.66000886
4935	32.65716512
4936	32.65265701
4937	32.64983021
4938	32.64373833
4939	32.63912295
4940	32.63623321
4941	32.63520763
4942	32.63316281
4943	32.62788342
4944	32.62473358
4945	32.62137362
4946	32.6199189
4947	32.61745546
4948	32.61568876
4949	32.61338509
4950	32.61221247
4951	32.60639361
4952	32.60276938
4953	32.60040216
4954	32.59974727
4955	32.59654628
4956	32.59441705
4957	32.59236777
4958	32.59232654
4959	32.58881656
4960	32.5845586
4961	32.57869444
4962	32.57373164
4963	32.57369284
4964	32.57140328
4965	32.56921696
4966	32.56371535
4967	32.55852949
4968	32.55571789
4969	32.55182151
4970	32.55091553
4971	32.54890075
4972	32.54617952
4973	32.5440712
4974	32.54115582
4975	32.53947952
4976	32.53633357
4977	32.53628119
4978	32.53379428
4979	32.5299112
4980	32.52661003
4981	32.52023047
4982	32.51808727
4983	32.51322868
4984	32.5098092
4985	32.5080208
4986	32.50574409
4987	32.50443011
4988	32.50193626
4989	32.49934938
4990	32.49785378
4991	32.4964027
4992	32.49417982
4993	32.49331002
4994	32.49005525
4995	32.48727545
4996	32.48605361
4997	32.48406646
4998	32.48036853
4999	32.47768784
5000	32.47454611
5001	32.47116287
5002	32.46824241
5003	32.46510294
5004	32.46050186
5005	32.45860798
5006	32.45348108
5007	32.4487354
5008	32.44617406
5009	32.44273401
5010	32.44016684
5011	32.43556728
5012	32.4299522
5013	32.42758532
5014	32.4261427
5015	32.42354791
5016	32.42122113
5017	32.42066762
5018	32.41807882
5019	32.41311445
5020	32.40978508
5021	32.4081319
5022	32.40596196
5023	32.40451244
5024	32.4015145
5025	32.39869809
5026	32.39387655
5027	32.39229765
5028	32.38891146
5029	32.38421772
5030	32.38090484
5031	32.37868876
5032	32.37705895
5033	32.37131959
5034	32.36760273
5035	32.36582234
5036	32.36156961
5037	32.35935333
5038	32.35729479
5039	32.35635146
5040	32.35433683
5041	32.35262394
5042	32.35208918
5043	32.34992897
5044	32.34696918
5045	32.34378387
5046	32.34265793
5047	32.33911658
5048	32.33605651
5049	32.3344856
5050	32.3307352
5051	32.329709
5052	32.32701268
5053	32.32277581
5054	32.3212719
5055	32.31765616
5056	32.31526173
5057	32.31267464
5058	32.31057986
5059	32.30688932
5060	32.30232813
5061	32.30075651
5062	32.29919354
5063	32.29652955
5064	32.29147264
5065	32.28616897
5066	32.2832336
5067	32.28207361
5068	32.28026115
5069	32.27667345
5070	32.27604778
5071	32.27190913
5072	32.26719505
5073	32.26468556
5074	32.26056692
5075	32.25813984
5076	32.25591474
5077	32.25363631
5078	32.24832975
5079	32.24627334
5080	32.24139375
5081	32.23737652
5082	32.23151184
5083	32.22753877
5084	32.22614053
5085	32.22609059
5086	32.22471907
5087	32.22204342
5088	32.22053278
5089	32.2167269
5090	32.21486237
5091	32.2110553
5092	32.20812317
5093	32.20440586
5094	32.20115941
5095	32.19863881
5096	32.19595347
5097	32.19563719
5098	32.19259565
5099	32.19014719
5100	32.18690819
5101	32.18236191
5102	32.18097085
5103	32.17970016
5104	32.17717248
5105	32.1746109
5106	32.17154746
5107	32.16718941
5108	32.1651129
5109	32.16143129
5110	32.1584196
5111	32.15665757
5112	32.15317522
5113	32.15269864
5114	32.1516396
5115	32.14850259
5116	32.14402456
5117	32.14070695
5118	32.13823928
5119	32.13594536
5120	32.13590815
5121	32.13268167
5122	32.13061243
5123	32.12820421
5124	32.12399134
5125	32.12212185
5126	32.11783797
5127	32.11328695
5128	32.11104119
5129	32.10892321
5130	32.10650713
5131	32.10436396
5132	32.09953177
5133	32.09659899
5134	32.09179674
5135	32.09016759
5136	32.08850655
5137	32.0848317
5138	32.08034574
5139	32.07858594
5140	32.07597251
5141	32.0728791
5142	32.06802291
5143	32.06542066
5144	32.06159639
5145	32.05861831
5146	32.05312906
5147	32.05049376
5148	32.04803703
5149	32.04585223
5150	32.0451419
5151	32.04245314
5152	32.04013516
5153	32.03721467
5154	32.03465982
5155	32.03254176
5156	32.02851074
5157	32.02517466
5158	32.02099903
5159	32.01850595
5160	32.01354658
5161	32.00959854
5162	32.00695568
5163	32.00691663
5164	32.00340942
5165	31.99782443
5166	31.9915175
5167	31.98620297
5168	31.98175949
5169	31.9801283
5170	31.97809918
5171	31.97451288
5172	31.97099551
5173	31.96771839
5174	31.96453493
5175	31.96050205
5176	31.95651824
5177	31.95648421
5178	31.95161622
5179	31.95158589
5180	31.94862279
5181	31.94110333
5182	31.939973
5183	31.93662772
5184	31.93230771
5185	31.93037104
5186	31.92621481
5187	31.92405967
5188	31.92049873
5189	31.91992314
5190	31.91871163
5191	31.9164691
5192	31.91445971
5193	31.91396003
5194	31.9118173
5195	31.90922612
5196	31.90684053
5197	31.90541393
5198	31.90155658
5199	31.89667406
5200	31.89306331
5201	31.89052132
5202	31.88722833
5203	31.88310168
5204	31.88242137
5205	31.87998342
5206	31.87670428
5207	31.87507758
5208	31.87092414
5209	31.86941216
5210	31.86734143
5211	31.86557245
5212	31.86200646
5213	31.85978489
5214	31.85765244
5215	31.85481168
5216	31.85113436
5217	31.84801389
5218	31.84770131
5219	31.84272082
5220	31.84117946
5221	31.8386213
5222	31.83463882
5223	31.82973172
5224	31.82826465
5225	31.82747915
5226	31.82273441
5227	31.81974743
5228	31.81895257
5229	31.81722435
5230	31.81072892
5231	31.80930217
5232	31.80579637
5233	31.80224689
5234	31.79848605
5235	31.79611915
5236	31.79484251
5237	31.79179038
5238	31.78997205
5239	31.78923166
5240	31.78757629
5241	31.78548762
5242	31.78038902
5243	31.77420428
5244	31.77021127
5245	31.76624364
5246	31.76237219
5247	31.75895284
5248	31.75613773
5249	31.7543693
5250	31.75146371
5251	31.75050277
5252	31.747392
5253	31.74460471
5254	31.74260874
5255	31.73911902
5256	31.73434943
5257	31.73366452
5258	31.7305607
5259	31.72592092
5260	31.72448112
5261	31.72146572
5262	31.71754432
5263	31.71544798
5264	31.71382978
5265	31.71154622
5266	31.70935582
5267	31.70722963
5268	31.70571631
5269	31.70281123
5270	31.70146044
5271	31.6984807
5272	31.6984175
5273	31.69148279
5274	31.6894617
5275	31.6876847
5276	31.68658889
5277	31.68367059
5278	31.6832568
5279	31.67610027
5280	31.67261992
5281	31.66876841
5282	31.66408734
5283	31.66200207
5284	31.66080771
5285	31.65794073
5286	31.65607474
5287	31.65581129
5288	31.65339683
5289	31.65109143
5290	31.65105502
5291	31.6483363
5292	31.64688826
5293	31.64512804
5294	31.6425976
5295	31.6387558
5296	31.63325345
5297	31.63153123
5298	31.62793856
5299	31.62602635
5300	31.62145247
5301	31.61840633
5302	31.61583047
5303	31.61219797
5304	31.60924502
5305	31.60776292
5306	31.60463002
5307	31.60131231
5308	31.59620947
5309	31.59509381
5310	31.58983118
5311	31.58734031
5312	31.58441332
5313	31.58346456
5314	31.58009221
5315	31.57813951
5316	31.57466808
5317	31.57029567
5318	31.56929943
5319	31.56784603
5320	31.56551621
5321	31.56301698
5322	31.55823111
5323	31.55516989
5324	31.55247413
5325	31.55005796
5326	31.54717447
5327	31.54475829
5328	31.54396262
5329	31.54251195
5330	31.54130774
5331	31.53820961
5332	31.53610694
5333	31.53423624
5334	31.52879114
5335	31.52594373
5336	31.52284058
5337	31.52269047
5338	31.51907586
5339	31.51251233
5340	31.51006264
5341	31.50706242
5342	31.50474793
5343	31.49966963
5344	31.49593033
5345	31.49521196
5346	31.49281487
5347	31.48688231
5348	31.48591201
5349	31.48080617
5350	31.4769208
5351	31.47685857
5352	31.47416781
5353	31.46863667
5354	31.46590703
5355	31.46355626
5356	31.46235572
5357	31.46158594
5358	31.45983355
5359	31.45746239
5360	31.45496383
5361	31.45116643
5362	31.45054304
5363	31.447493
5364	31.44359023
5365	31.43879985
5366	31.43493312
5367	31.42960981
5368	31.42730606
5369	31.42415135
5370	31.42170964
5371	31.4188725
5372	31.41452744
5373	31.41055063
5374	31.4067425
5375	31.4047283
5376	31.40072831
5377	31.39849134
5378	31.39809828
5379	31.39749875
5380	31.39530251
5381	31.39324774
5382	31.3918685
5383	31.38770567
5384	31.38510242
5385	31.38258109
5386	31.38093815
5387	31.37988676
5388	31.37618542
5389	31.37434472
5390	31.37299718
5391	31.36816467
5392	31.3648464
5393	31.36304775
5394	31.35599189
5395	31.35259633
5396	31.34981358
5397	31.3447219
5398	31.34215152
5399	31.33975092
5400	31.33612361
5401	31.33358256
5402	31.33261879
5403	31.32885409
5404	31.32449631
5405	31.31894601
5406	31.31622336
5407	31.31512522
5408	31.31093237
5409	31.30850135
5410	31.30407036
5411	31.30196415
5412	31.30046453
5413	31.29756341
5414	31.29476242
5415	31.28620576
5416	31.28206947
5417	31.27221243
5418	31.26984375
5419	31.26800074
5420	31.26688651
5421	31.26401919
5422	31.26096077
5423	31.25802701
5424	31.25491127
5425	31.25254866
5426	31.24948056
5427	31.24594947
5428	31.24462684
5429	31.24086719
5430	31.23914038
5431	31.23554896
5432	31.23159937
5433	31.22877979
5434	31.22621297
5435	31.22342302
5436	31.22051704
5437	31.2153618
5438	31.21334411
5439	31.20918407
5440	31.20719795
5441	31.20527367
5442	31.20360391
5443	31.20134463
5444	31.20001581
5445	31.197728
5446	31.19437979
5447	31.19162986
5448	31.18838522
5449	31.18387783
5450	31.18041984
5451	31.17887052
5452	31.17461322
5453	31.17155877
5454	31.16940175
5455	31.16633391
5456	31.16524259
5457	31.1632516
5458	31.15628325
5459	31.15138169
5460	31.14891198
5461	31.14886653
5462	31.14586957
5463	31.14304172
5464	31.14004332
5465	31.13595689
5466	31.13041105
5467	31.12687643
5468	31.12459537
5469	31.12170198
5470	31.11921008
5471	31.11420088
5472	31.11178186
5473	31.11020715
5474	31.10737831
5475	31.10370302
5476	31.09763848
5477	31.09289123
5478	31.08998164
5479	31.08853493
5480	31.0826269
5481	31.07746546
5482	31.07373958
5483	31.07152643
5484	31.06825411
5485	31.0642326
5486	31.05873942
5487	31.05425041
5488	31.0524381
5489	31.04745114
5490	31.0458654
5491	31.04437647
5492	31.04248728
5493	31.03952745
5494	31.03778719
5495	31.03479399
5496	31.0335421
5497	31.03134517
5498	31.02795913
5499	31.02624047
5500	31.02525551
5501	31.02108564
5502	31.01485348
5503	31.01168086
5504	31.00911275
5505	31.00664271
5506	31.0034751
5507	31.00053081
5508	30.99870346
5509	30.99624858
5510	30.99302055
5511	30.98645282
5512	30.98367854
5513	30.98001483
5514	30.97887829
5515	30.97449943
5516	30.97198082
5517	30.96739623
5518	30.96580821
5519	30.96399845
5520	30.96183501
5521	30.95883315
5522	30.95657206
5523	30.95494215
5524	30.95200702
5525	30.95167972
5526	30.94852131
5527	30.94578964
5528	30.94575898
5529	30.94343065
5530	30.9418942
5531	30.93717291
5532	30.9337734
5533	30.93118593
5534	30.92768065
5535	30.9259025
5536	30.922024
5537	30.91877815
5538	30.91417548
5539	30.91056278
5540	30.90770563
5541	30.90508752
5542	30.89909571
5543	30.89836722
5544	30.89563319
5545	30.89265139
5546	30.88926506
5547	30.8862686
5548	30.88297375
5549	30.87999442
5550	30.87736258
5551	30.87588803
5552	30.87429972
5553	30.87426908
5554	30.86919876
5555	30.86666132
5556	30.86345139
5557	30.86002572
5558	30.85557251
5559	30.85262056
5560	30.85020745
5561	30.84793441
5562	30.84542851
5563	30.8419077
5564	30.83678708
5565	30.83451062
5566	30.83182558
5567	30.82945756
5568	30.82708047
5569	30.82523253
5570	30.82187167
5571	30.81785381
5572	30.81461436
5573	30.81266725
5574	30.8101988
5575	30.80763014
5576	30.80672151
5577	30.80497384
5578	30.80122482
5579	30.79887354
5580	30.79638186
5581	30.79473884
5582	30.79214177
5583	30.78900786
5584	30.78598979
5585	30.78379507
5586	30.78071405
5587	30.77891763
5588	30.77636704
5589	30.77508954
5590	30.77043357
5591	30.76499959
5592	30.76173488
5593	30.75672113
5594	30.75250985
5595	30.75042046
5596	30.74692695
5597	30.74393002
5598	30.7424448
5599	30.7388306
5600	30.73420697
5601	30.73075717
5602	30.72998558
5603	30.72874349
5604	30.72591715
5605	30.72233256
5606	30.72229447
5607	30.71874492
5608	30.71863813
5609	30.71242788
5610	30.70874108
5611	30.70529453
5612	30.70197868
5613	30.70037595
5614	30.69893307
5615	30.69746889
5616	30.69245446
5617	30.68991236
5618	30.68841966
5619	30.68512004
5620	30.68293456
5621	30.68086214
5622	30.68082482
5623	30.67932626
5624	30.67452487
5625	30.67248147
5626	30.67146779
5627	30.66812053
5628	30.66716022
5629	30.66206106
5630	30.65835858
5631	30.65715322
5632	30.6556147
5633	30.65429481
5634	30.64985241
5635	30.64843951
5636	30.64541053
5637	30.64431024
5638	30.63842161
5639	30.63466556
5640	30.63208547
5641	30.62608432
5642	30.62329894
5643	30.61920592
5644	30.6161741
5645	30.61303793
5646	30.60928283
5647	30.60581745
5648	30.60338554
5649	30.60074314
5650	30.59700049
5651	30.59240102
5652	30.58486936
5653	30.58120919
5654	30.57874181
5655	30.57685309
5656	30.57564235
5657	30.57307826
5658	30.57162866
5659	30.56862588
5660	30.56675267
5661	30.56454496
5662	30.56097755
5663	30.55917081
5664	30.55756996
5665	30.55585883
5666	30.55312529
5667	30.55173786
5668	30.54525991
5669	30.5407194
5670	30.53756508
5671	30.53507882
5672	30.53279601
5673	30.53095459
5674	30.52732512
5675	30.52531947
5676	30.52145325
5677	30.51765109
5678	30.51459062
5679	30.51205261
5680	30.5091707
5681	30.50534377
5682	30.50238757
5683	30.50236326
5684	30.49901606
5685	30.49591454
5686	30.49446656
5687	30.49222853
5688	30.48899753
5689	30.48670667
5690	30.48485228
5691	30.48176513
5692	30.47889464
5693	30.474127
5694	30.47205504
5695	30.46993824
5696	30.46990412
5697	30.4696231
5698	30.4670863
5699	30.46387448
5700	30.4618209
5701	30.45927116
5702	30.45666159
5703	30.45086273
5704	30.44683632
5705	30.44426865
5706	30.44140669
5707	30.43903466
5708	30.43709503
5709	30.43705719
5710	30.43549672
5711	30.43324628
5712	30.43166423
5713	30.42739117
5714	30.42445808
5715	30.42164347
5716	30.41858145
5717	30.41635531
5718	30.41339674
5719	30.40986804
5720	30.40812573
5721	30.40521215
5722	30.40337484
5723	30.39934328
5724	30.39777886
5725	30.39150987
5726	30.39149023
5727	30.38716692
5728	30.38501133
5729	30.38167286
5730	30.37936654
5731	30.3773925
5732	30.37291365
5733	30.36980165
5734	30.36734009
5735	30.36308169
5736	30.36028296
5737	30.35765038
5738	30.35378258
5739	30.3506054
5740	30.34852534
5741	30.34717477
5742	30.3466385
5743	30.34366191
5744	30.34016782
5745	30.33799877
5746	30.33570103
5747	30.33260768
5748	30.33075277
5749	30.32922575
5750	30.32614966
5751	30.32382095
5752	30.32106777
5753	30.31685665
5754	30.31445749
5755	30.31229209
5756	30.30832417
5757	30.30560635
5758	30.30337951
5759	30.30157272
5760	30.29836525
5761	30.29502942
5762	30.29498264
5763	30.29216076
5764	30.2896045
5765	30.28679865
5766	30.28450505
5767	30.28172959
5768	30.27865316
5769	30.27518474
5770	30.27213809
5771	30.26884121
5772	30.26715973
5773	30.26579933
5774	30.26292741
5775	30.26234571
5776	30.25987704
5777	30.2558006
5778	30.25311142
5779	30.25022715
5780	30.24647187
5781	30.24296559
5782	30.24292097
5783	30.23874868
5784	30.23601183
5785	30.23438568
5786	30.23158748
5787	30.23112386
5788	30.22793321
5789	30.22568319
5790	30.22275437
5791	30.22129026
5792	30.21760924
5793	30.21612124
5794	30.2090367
5795	30.20753633
5796	30.20381677
5797	30.20018741
5798	30.19964099
5799	30.19492557
5800	30.19287212
5801	30.1889983
5802	30.18671459
5803	30.1826224
5804	30.17763372
5805	30.17465514
5806	30.17362754
5807	30.16944817
5808	30.16857334
5809	30.16651893
5810	30.1629358
5811	30.15996835
5812	30.15791393
5813	30.15321357
5814	30.15017405
5815	30.1489321
5816	30.1460215
5817	30.14472012
5818	30.13968419
5819	30.13623948
5820	30.13271889
5821	30.13048342
5822	30.12735201
5823	30.1230653
5824	30.12172907
5825	30.11961792
5826	30.117484
5827	30.11478257
5828	30.11139013
5829	30.10869569
5830	30.10651069
5831	30.10396283
5832	30.10155346
5833	30.0996257
5834	30.09429375
5835	30.09393419
5836	30.09100184
5837	30.08855111
5838	30.08563836
5839	30.08450317
5840	30.08291318
5841	30.08168457
5842	30.08020899
5843	30.07786726
5844	30.07673724
5845	30.07204202
5846	30.06945032
5847	30.06714624
5848	30.06558973
5849	30.06135163
5850	30.05800395
5851	30.05366931
5852	30.05104667
5853	30.04920948
5854	30.04707459
5855	30.04359336
5856	30.04058408
5857	30.03754893
5858	30.03488676
5859	30.03307715
5860	30.03184773
5861	30.02925594
5862	30.02698907
5863	30.02635402
5864	30.0244261
5865	30.02391891
5866	30.02056962
5867	30.01973743
5868	30.01645042
5869	30.01257673
5870	30.00999403
5871	30.00688292
5872	30.00485846
5873	30.00148894
5874	29.99908617
5875	29.99773667
5876	29.99543213
5877	29.99262765
5878	29.9891846
5879	29.9861386
5880	29.98277898
5881	29.98129294
5882	29.97616989
5883	29.971475
5884	29.97097865
5885	29.9684176
5886	29.96466566
5887	29.96323776
5888	29.95863767
5889	29.95457825
5890	29.95172442
5891	29.95036327
5892	29.94934283
5893	29.94680015
5894	29.94483155
5895	29.94220267
5896	29.94061503
5897	29.93726868
5898	29.93596621
5899	29.93355233
5900	29.92630929
5901	29.92349257
5902	29.92065973
5903	29.91812061
5904	29.91431275
5905	29.912797
5906	29.91105611
5907	29.90825412
5908	29.90545495
5909	29.90379184
5910	29.90101843
5911	29.8987525
5912	29.8972374
5913	29.89517233
5914	29.89191812
5915	29.89117472
5916	29.88918494
5917	29.88713981
5918	29.88489743
5919	29.88165701
5920	29.87796108
5921	29.87445455
5922	29.87292997
5923	29.87105855
5924	29.8685197
5925	29.86626864
5926	29.86476898
5927	29.86241081
5928	29.85953057
5929	29.85860594
5930	29.85748311
5931	29.8524847
5932	29.84771213
5933	29.84762999
5934	29.84625624
5935	29.84464529
5936	29.84030236
5937	29.83683767
5938	29.83520354
5939	29.83459533
5940	29.83038479
5941	29.8289017
5942	29.82661273
5943	29.82511897
5944	29.82377157
5945	29.82290958
5946	29.82018607
5947	29.81884787
5948	29.81681271
5949	29.81365632
5950	29.81048803
5951	29.80720649
5952	29.80664362
5953	29.80557401
5954	29.80353233
5955	29.80135365
5956	29.7991942
5957	29.79671076
5958	29.79346913
5959	29.79195891
5960	29.78888039
5961	29.78650363
5962	29.78339008
5963	29.78064515
5964	29.77789863
5965	29.77557801
5966	29.77311925
5967	29.77119662
5968	29.76812541
5969	29.76677508
5970	29.76216959
5971	29.76073382
5972	29.75924582
5973	29.75735555
5974	29.75522054
5975	29.75377174
5976	29.75088062
5977	29.74779755
5978	29.74544561
5979	29.74397474
5980	29.74090324
5981	29.73616157
5982	29.73461501
5983	29.73195781
5984	29.73033479
5985	29.72714217
5986	29.72539873
5987	29.72413441
5988	29.7209083
5989	29.7182411
5990	29.71821479
5991	29.71456262
5992	29.71330245
5993	29.71326783
5994	29.7104828
5995	29.70671799
5996	29.70327025
5997	29.70128921
5998	29.6989196
5999	29.69581394
6000	29.69284058
6001	29.68888757
6002	29.68583183
6003	29.68272268
6004	29.67988956
6005	29.67792454
6006	29.674712
6007	29.66961308
6008	29.6670511
6009	29.66560278
6010	29.66323041
6011	29.66171921
6012	29.65921539
6013	29.65557499
6014	29.65361383
6015	29.65244294
6016	29.65009706
6017	29.64814327
6018	29.64546927
6019	29.64357418
6020	29.64281693
6021	29.63975133
6022	29.63660257
6023	29.63458015
6024	29.63136778
6025	29.62944025
6026	29.62805356
6027	29.62562046
6028	29.62388957
6029	29.62219236
6030	29.61942544
6031	29.61606702
6032	29.61385252
6033	29.61107819
6034	29.60858562
6035	29.6051396
6036	29.60142642
6037	29.60138773
6038	29.59978188
6039	29.59781503
6040	29.59529371
6041	29.59474522
6042	29.59360714
6043	29.5933194
6044	29.59223191
6045	29.58969784
6046	29.58527333
6047	29.58380199
6048	29.58116289
6049	29.58018778
6050	29.57441719
6051	29.57168028
6052	29.56734444
6053	29.56467162
6054	29.56283171
6055	29.5594404
6056	29.55687853
6057	29.55492811
6058	29.55265501
6059	29.54955388
6060	29.54593284
6061	29.54405911
6062	29.54048689
6063	29.53743928
6064	29.53502879
6065	29.5331209
6066	29.53108123
6067	29.52914483
6068	29.52771357
6069	29.52403536
6070	29.52154879
6071	29.51786699
6072	29.51620119
6073	29.51292718
6074	29.51049019
6075	29.50864302
6076	29.50461007
6077	29.50451786
6078	29.50277645
6079	29.49717846
6080	29.4950504
6081	29.49418401
6082	29.49347077
6083	29.49004892
6084	29.48704542
6085	29.48499216
6086	29.48312521
6087	29.47998336
6088	29.47856586
6089	29.47756539
6090	29.47491006
6091	29.47275485
6092	29.47074464
6093	29.46814782
6094	29.46612658
6095	29.46248873
6096	29.46128441
6097	29.4591202
6098	29.45717441
6099	29.45472131
6100	29.45300831
6101	29.45123175
6102	29.4492163
6103	29.44586465
6104	29.44337787
6105	29.44174896
6106	29.43993752
6107	29.43831448
6108	29.43618059
6109	29.43411434
6110	29.43086071
6111	29.42691904
6112	29.42592224
6113	29.423515
6114	29.41939111
6115	29.41665401
6116	29.41319596
6117	29.41145052
6118	29.40667735
6119	29.40258643
6120	29.39963299
6121	29.39643544
6122	29.3932672
6123	29.39051054
6124	29.38683233
6125	29.38567418
6126	29.38563893
6127	29.38338535
6128	29.38160933
6129	29.37730562
6130	29.37438537
6131	29.3715667
6132	29.36787914
6133	29.36621769
6134	29.36341402
6135	29.36081013
6136	29.35820662
6137	29.35578376
6138	29.35221513
6139	29.34846023
6140	29.34439731
6141	29.34279794
6142	29.34161651
6143	29.34159158
6144	29.33926482
6145	29.33692318
6146	29.33679703
6147	29.33317589
6148	29.3316866
6149	29.32929183
6150	29.32693588
6151	29.32461063
6152	29.3222805
6153	29.32030601
6154	29.31829609
6155	29.31675083
6156	29.31623901
6157	29.31421026
6158	29.31195642
6159	29.30822836
6160	29.30380409
6161	29.30376862
6162	29.30144087
6163	29.29860378
6164	29.29468065
6165	29.29193805
6166	29.28958096
6167	29.28628257
6168	29.28617119
6169	29.2829603
6170	29.28197559
6171	29.28191132
6172	29.27970667
6173	29.27672326
6174	29.27189845
6175	29.27028615
6176	29.26648317
6177	29.26518636
6178	29.26321251
6179	29.25834262
6180	29.25681552
6181	29.25552245
6182	29.25464503
6183	29.25078418
6184	29.24785964
6185	29.24530508
6186	29.24225872
6187	29.23977004
6188	29.23701848
6189	29.2366621
6190	29.23409344
6191	29.23157974
6192	29.22801973
6193	29.22507483
6194	29.22042481
6195	29.21806144
6196	29.2158676
6197	29.21434425
6198	29.21432289
6199	29.21347298
6200	29.21161024
6201	29.20976906
6202	29.20656358
6203	29.20654194
6204	29.20384007
6205	29.20240753
6206	29.19830972
6207	29.19718352
6208	29.19483417
6209	29.19253762
6210	29.18994799
6211	29.187678
6212	29.18629737
6213	29.18361684
6214	29.18129955
6215	29.18038801
6216	29.17750966
6217	29.17749005
6218	29.17511349
6219	29.17261103
6220	29.16929171
6221	29.16754754
6222	29.16625657
6223	29.1642741
6224	29.16077419
6225	29.15837384
6226	29.1538275
6227	29.14972015
6228	29.14857804
6229	29.14633033
6230	29.14190425
6231	29.13813188
6232	29.13511096
6233	29.133881
6234	29.12971637
6235	29.12707162
6236	29.1258794
6237	29.12452256
6238	29.12279644
6239	29.12083538
6240	29.12040921
6241	29.11844609
6242	29.11695591
6243	29.11431064
6244	29.1113756
6245	29.10730558
6246	29.10438691
6247	29.103187
6248	29.10153376
6249	29.1002535
6250	29.09786841
6251	29.09498754
6252	29.09338481
6253	29.09092607
6254	29.08847105
6255	29.08716884
6256	29.08554385
6257	29.08250054
6258	29.0795945
6259	29.07533476
6260	29.07382387
6261	29.06869157
6262	29.06561028
6263	29.06084526
6264	29.05805481
6265	29.0550619
6266	29.05104135
6267	29.04752477
6268	29.04393408
6269	29.04192602
6270	29.04130363
6271	29.03947112
6272	29.03680386
6273	29.03324854
6274	29.03048407
6275	29.02574833
6276	29.02128853
6277	29.01729412
6278	29.01432279
6279	29.01043954
6280	29.0072539
6281	29.00569401
6282	29.00398083
6283	29.00393462
6284	28.99946111
6285	28.99807458
6286	28.99623445
6287	28.99386317
6288	28.99089801
6289	28.987741
6290	28.98582876
6291	28.98339615
6292	28.98018942
6293	28.97789351
6294	28.97434534
6295	28.97263863
6296	28.96944417
6297	28.96613219
6298	28.96399223
6299	28.96259278
6300	28.96106732
6301	28.9586201
6302	28.95594413
6303	28.95479631
6304	28.95110779
6305	28.94877192
6306	28.9464822
6307	28.94469425
6308	28.9410352
6309	28.93908329
6310	28.93714181
6311	28.93397363
6312	28.93117771
6313	28.92829122
6314	28.9263857
6315	28.92487017
6316	28.92283668
6317	28.92187481
6318	28.91902177
6319	28.91805853
6320	28.9149126
6321	28.91299533
6322	28.9104956
6323	28.9087537
6324	28.90617987
6325	28.90378425
6326	28.90240481
6327	28.89869452
6328	28.89626137
6329	28.89395625
6330	28.89205229
6331	28.89034435
6332	28.88672843
6333	28.88513467
6334	28.88384003
6335	28.88216758
6336	28.8810366
